,Game,Players,Hours,Percent Play,Rank,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year
3130,The Movies,1.0,14.5,8.81057268722467e-05,16139.0,Simulation,T,PC,Lionhead Studios,Lionhead Studios,8.2,,,0.04,0.01,0.03,,0.0,2005.0
3132,The Next BIG Thing,2.0,2.7,0.0001762114537444934,14455.0,Adventure,E10,PC,Focus Home Interactive,Pendulo Studio,6.8,,,0.06,,0.05,,0.01,2011.0
3133,The Night of the Rabbit,2.0,16.8,0.0001762114537444934,55350.0,Adventure,,PC,Daedalic Entertainment,Daedalic Entertainment,,,,,,,,,2013.0
3134,The Nightmare Cooperative,1.0,3.0,8.81057268722467e-05,48633.0,Strategy,,PC,Lucky Frame,Lucky Frame,,,,,,,,,2014.0
3138,The Path,7.0,13.299999999999999,0.0006167400881057269,48659.0,Adventure,,PC,Tale of Tales,Tale of Tales,,,,,,,,,2009.0
3140,The Plan,13.0,6.0,0.0011453744493392071,55361.0,Adventure,,PC,Krillbite Studio,Krillbite Studio,,,,,,,,,2014.0
3141,The Political Machine,4.0,87.3,0.0003524229074889868,48674.0,Strategy,,PC,Ubisoft,Stardock,,,,,,,,,2004.0
3146,The Room,4.0,15.200000000000001,0.0003524229074889868,6343.0,Puzzle,,PC,Fireproof Games,Fireproof Games,,,0.33,,,,,,2014.0
3147,The Samaritan Paradox,1.0,3.6,8.81057268722467e-05,48746.0,Misc,,PC,Screen 7,Unknown,,,,,,,,,2014.0
3148,The Secret World,16.0,358.69999999999993,0.0014096916299559472,9598.0,Role-Playing,M,PC,Electronic Arts,Funcom,,,,0.17,0.07,0.08,,0.02,2012.0
3149,The Secret of Monkey Island Special Edition,31.0,142.70000000000002,0.0027312775330396474,48759.0,Adventure,E10,PC,LucasArts,LucasArts,,,,,,,,,2009.0
3151,The Settlers 7 Paths to a Kingdom,3.0,69.3,0.00026431718061674007,6652.0,Strategy,E10,PC,Ubisoft,Blue Byte,7.8,,,0.31,,0.27,,0.04,2010.0
3154,The Ship,43.0,166.39999999999998,0.003788546255506608,48785.0,Shooter,T,PC,Mindscape,Outerlight,,,,,,,,,2007.0
3157,The Showdown Effect,14.0,42.50000000000001,0.0012334801762114538,48788.0,Misc,,PC,Paradox Interactive,Unknown,,,,,,,,,2013.0
3164,The Stomping Land,9.0,63.8,0.0007929515418502203,48860.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
3165,The Sun at Night,1.0,1.8,8.81057268722467e-05,48867.0,Action,,PC,Minicore Studios,Minicore Studios,,,,,,,,,2014.0
3166,The Swapper,26.0,82.39999999999999,0.0022907488986784142,4692.0,Misc,,PC,Facepalm Games,Unknown,,,0.48,,,,,,2013.0
3167,The Swindle,1.0,23.0,8.81057268722467e-05,48877.0,Platform,,PC,Unknown,Size Five Games,,,,,,,,,2014.0
3168,The Talos Principle,24.0,426.1,0.0021145374449339205,2608.0,Puzzle,,PC,Devolver Digital,Croteam,,,0.93,,,,,,2014.0
3169,The Testament of Sherlock Holmes,17.0,127.90000000000002,0.0014977973568281939,9143.0,Adventure,,PC,Focus Home Interactive,Frogwares,,,0.19,,,,,,2012.0
3170,The Tiny Bang Story,6.0,74.8,0.0005286343612334801,19483.0,Adventure,,PC,Unknown,Colibri Games,,,,0.01,,0.01,,0.0,2011.0
3172,The Typing of The Dead Overkill,7.0,18.2,0.0006167400881057269,7808.0,Misc,,PC,Unknown,Modern Dream,,,0.24,,,,,,2015.0
3174,The UnderGarden,1.0,0.3,8.81057268722467e-05,48958.0,Puzzle,E,PC,Atari,Vitamin G Studios,6.4,,,,,,,,2010.0
3177,The Vanishing of Ethan Carter,21.0,92.60000000000001,0.0018502202643171806,5737.0,Adventure,,PC,The Astronauts,The Astronauts,8.7,,0.38,,,,,,2014.0
3179,The Void,4.0,3.3,0.0003524229074889868,16475.0,Adventure,,PC,Mamba Games,Ice-pick Lodge,,,,0.03,,0.03,,0.01,2009.0
3182,The Walking Dead Season Two,48.0,541.0,0.004229074889867841,2270.0,Misc,,PC,Telltale Games,Unknown,,,1.05,,,,,,2014.0
3183,The Walking Dead Survival Instinct,1.0,7.3,8.81057268722467e-05,48988.0,Shooter,M,PC,Activision,Terminal Reality,,,,,,,,,2013.0
3185,The Whispered World,2.0,3.2,0.0001762114537444934,9905.0,Adventure,E,PC,Viva Media,Daedalic Entertainment,,,0.16,,,,,,2010.0
3188,The Witcher 3 Wild Hunt,77.0,4876.900000000001,0.006784140969162996,210.0,Role-Playing,M,PC,Warner Bros. Interactive Entertainment,CD Projekt Red Studio,,,5.48,,,,,,2015.0
3190,The Witcher Enhanced Edition,120.0,3257.4999999999995,0.010572687224669603,6369.0,Role-Playing,M,PC,Atari,CD Projekt Red Studio,8.3,,,0.33,0.32,0.01,,,2008.0
3191,The Wizard's Pen,1.0,4.2,8.81057268722467e-05,49018.0,Adventure,,PC,PopCap Games,PopCap Games,,,,,,,,,2008.0
3192,The Wolf Among Us,44.0,435.9000000000001,0.0038766519823788545,2370.0,Adventure,,PC,Unknown,Telltale Games,,,1.01,,,,,,2010.0
3193,The Wonderful End of the World,5.0,18.9,0.0004405286343612335,49021.0,Puzzle,,PC,Dejobaan Games,Dejobaan Games,,,,,,,,,2008.0
3199,They Bleed Pixels,10.0,22.8,0.000881057268722467,8429.0,Platform,,PC,Unknown,Spooky Squid Games Inc.,,,0.22,,,,,,2007.0
3200,Thief,68.0,637.7,0.0059911894273127755,1751.0,Action,M,PC,Square Enix,Eidos Montreal,,,1.31,,,,,,2014.0
3202,Thief Deadly Shadows,11.0,38.99999999999999,0.0009691629955947136,20326.0,Misc,,PC,Eidos Interactive,Ion Storm,,,,0.0,,0.0,,0.0,2005.0
3203,Thief Gold,13.0,7.9,0.0011453744493392071,55418.0,Action,,PC,Eidos Interactive,Looking Glass Studios,,,,,,,,,1999.0
3208,This War of Mine,54.0,722.1,0.004757709251101322,49081.0,Action,,PC,11 bit studios,11 bit studios,,,,,,,,,2014.0
3209,Thomas Was Alone,27.0,60.49999999999999,0.002378854625550661,3972.0,Misc,,PC,DECK13 Interactive GmbH,Mike Bithell Games,,,0.58,,,,,,2012.0
3210,Thunder Wolves,1.0,1.6,8.81057268722467e-05,49130.0,Misc,,PC,bitComposer Games,Unknown,,,,,,,,,2013.0
3213,Tidalis,4.0,5.8,0.0003524229074889868,49147.0,Puzzle,,PC,"Arcen Games, LLC","Arcen Games, LLC",7.0,,,,,,,,2010.0
3214,Timberman,2.0,10.1,0.0001762114537444934,6036.0,Action,,PC,Unknown,Digital Melody,,,0.35,,,,,,2008.0
3216,"Time Gentlemen, Please!",3.0,6.3,0.00026431718061674007,49187.0,Adventure,,PC,Zombie Cow Studios,Zombie Cow Studios,8.8,,,,,,,,2009.0
3220,TimeShift,3.0,12.9,0.00026431718061674007,18838.0,Shooter,M,PC,Sierra Entertainment,Saber Interactive,,,,0.01,0.01,0.0,,0.0,2007.0
3222,Tiny Brains,2.0,7.699999999999999,0.0001762114537444934,49225.0,Puzzle,,PC,505 Games,Spearhead Entertainment,,,,,,,,,2013.0
3223,Tiny Bridge Ratventure,3.0,13.7,0.00026431718061674007,8723.0,Puzzle,,PC,Unknown,Estelion,,,0.2,,,,,,2012.0
3225,Tiny and Big Grandpa's Leftovers,16.0,27.4,0.0014096916299559472,5948.0,Platform,,PC,Unknown,Black Pants Studio,,,0.36,,,,,,2000.0
3227,Titan Quest,58.0,254.39999999999998,0.005110132158590308,2303.0,Role-Playing,T,PC,THQ,Iron Lore Entertainment,7.6,,1.04,,,,,,2006.0
3228,Titan Quest Immortal Throne,31.0,572.9,0.0027312775330396474,20919.0,Role-Playing,T,PC,THQ,Iron Lore,8.3,,,0.0,,0.0,,0.0,2007.0
3229,Titan Souls,4.0,6.8,0.0003524229074889868,6054.0,Action,,PC,Devolver Digital,Acid Nerve,,,0.35,,,,,,2015.0
3231,To End All Wars,2.0,20.1,0.0001762114537444934,49288.0,Strategy,,PC,Slitherine,Slitherine,,,,,,,,,2014.0
3232,To the Moon,34.0,100.39999999999999,0.0029955947136563878,2199.0,Misc,,PC,Unknown,Freebird Games,8.5,,1.09,,,,,,2011.0
3234,Toast Time,1.0,0.6,8.81057268722467e-05,49302.0,Platform,,PC,Force Of Habit,Force Of Habit,,,,,,,,,2014.0
3235,Tobe's Vertical Adventure,1.0,0.2,8.81057268722467e-05,49304.0,Platform,,PC,Unknown,Secret Base,8.0,,,,,,,,2011.0
3236,Toki Tori,20.0,51.00000000000002,0.001762114537444934,6037.0,Puzzle,,PC,Two Tribes,Two Tribes,,,0.35,,,,,,2010.0
3237,Toki Tori 2+,9.0,21.399999999999995,0.0007929515418502203,10425.0,Puzzle,E,PC,Two Tribes,Two Tribes,,,0.15,,,,,,2016.0
3238,Tom Clancy's EndWar,3.0,5.2,0.00026431718061674007,17629.0,Strategy,T,PC,Ubisoft,Ubisoft Shanghai,,,,0.02,,0.02,,0.0,2009.0
3239,Tom Clancy's Ghost Recon,2.0,0.5,0.0001762114537444934,49411.0,Shooter,M,PC,Ubisoft,Red Storm Entertainment,,,,,,,,,2001.0
3240,Tom Clancy's Ghost Recon Advanced Warfighter,2.0,37.2,0.0001762114537444934,20403.0,Shooter,T,PC,Ubisoft,GRIN,,,,0.0,,0.0,,0.0,2006.0
3241,Tom Clancy's Ghost Recon Advanced Warfighter 2,3.0,1.1,0.00026431718061674007,19420.0,Shooter,T,PC,Ubisoft,GRIN,,,,0.01,,0.01,,0.0,2007.0
3242,Tom Clancy's Ghost Recon Future Soldier,11.0,206.9,0.0009691629955947136,9619.0,Shooter,T,PC,Ubisoft,Ubisoft Paris,,,,0.17,0.05,0.1,,0.02,2012.0
3247,Tom Clancy's Rainbow Six 3 Gold Edition,3.0,12.5,0.00026431718061674007,49433.0,Shooter,M,PC,Ubisoft,Red Storm Entertainment,,,,,,,,,2004.0
3248,Tom Clancy's Rainbow Six Siege,8.0,184.89999999999998,0.0007048458149779736,6711.0,Shooter,M,PC,Ubisoft,Ubisoft Montreal,,,,0.3,0.18,0.09,,0.03,2015.0
3249,Tom Clancy's Rainbow Six Vegas,1.0,1.0,8.81057268722467e-05,20703.0,Shooter,M,PC,Ubisoft,Ubisoft,,,,0.0,0.0,0.0,,0.0,2006.0
3250,Tom Clancy's Rainbow Six Vegas 2,13.0,108.69999999999999,0.0011453744493392071,17522.0,Shooter,M,PC,Ubisoft,Ubisoft Montreal,,,,0.02,,0.02,,0.0,2008.0
3251,Tom Clancy's Splinter Cell,7.0,7.700000000000001,0.0006167400881057269,19859.0,Shooter,T,PC,Ubisoft,Ubisoft,,,,0.01,,0.0,,0.0,2003.0
3252,Tom Clancy's Splinter Cell Blacklist,37.0,624.6,0.0032599118942731277,8496.0,Action-Adventure,M,PC,Ubisoft,Ubisoft Toronto,8.9,,,0.21,0.06,0.14,,0.02,2013.0
3253,Tom Clancy's Splinter Cell Chaos Theory,9.0,9.1,0.0007929515418502203,20424.0,Action,M,PC,Ubisoft,Ubisoft Montreal,,,,0.0,,0.0,,0.0,2005.0
3254,Tom Clancy's Splinter Cell Conviction,40.0,655.8000000000001,0.003524229074889868,12211.0,Action,M,PC,Ubisoft,Ubisoft Montreal,8.0,,,0.1,,0.08,,0.02,2010.0
3255,Tom Clancy's Splinter Cell Double Agent,2.0,7.300000000000001,0.0001762114537444934,20856.0,Action,M,PC,Ubisoft,Ubisoft Shanghai,,,,0.0,,0.0,,0.0,2006.0
3256,Tomb Raider,204.0,3184.3,0.017973568281938326,2339.0,Action,T,PC,Eidos Interactive,Core Design Ltd.,8.7,,,1.03,0.96,0.07,,,1996.0
3258,Tomb Raider Anniversary,11.0,30.000000000000004,0.0009691629955947136,16399.0,Action,T,PC,Eidos Interactive,Crystal Dynamics,,,,0.03,,0.03,,0.0,2007.0
3259,Tomb Raider Chronicles,1.0,1.7,8.81057268722467e-05,49475.0,Action,T,PC,Eidos Interactive,Core Design Ltd.,,,,,,,,,2000.0
3261,Tomb Raider II,4.0,5.999999999999999,0.0003524229074889868,840.0,Adventure,,PC,Eidos Interactive,Core Design Ltd.,8.2,,,2.29,0.91,1.25,,0.13,1997.0
3262,Tomb Raider III Adventures of Lara Croft,2.0,1.0,0.0001762114537444934,3756.0,Adventure,T,PC,Eidos Interactive,Core Design Ltd.,7.3,,,0.62,0.59,0.03,,,1998.0
3263,Tomb Raider Legend,9.0,18.3,0.0007929515418502203,18226.0,Action,T,PC,Eidos Interactive,Crystal Dynamics,8.0,,,0.02,,0.02,,0.0,2006.0
3264,Tomb Raider The Last Revelation,2.0,4.4,0.0001762114537444934,5357.0,Action,T,PC,Eidos Interactive,Core Design Ltd.,,,,0.41,0.41,0.0,,,1999.0
3265,Tomb Raider Underworld,9.0,62.800000000000004,0.0007929515418502203,13482.0,Adventure,T,PC,Eidos Interactive,Crystal Dynamics,8.0,,,0.08,,0.07,,0.01,2008.0
3267,Torchlight,75.0,1688.9000000000003,0.006607929515418502,13758.0,Role-Playing,T,PC,Perfect World Entertainment,Runic Games,8.4,,,0.07,,0.06,,0.01,2009.0
3268,Torchlight II,204.0,6891.9,0.017973568281938326,20581.0,Role-Playing,T,PC,Runic Games,Runic Games,,,,0.0,,0.0,,0.0,2012.0
3270,Total Annihilation,3.0,1.0,0.00026431718061674007,49611.0,Strategy,T,PC,GT Interactive,Cavedog Entertainment,,,,,,,,,1997.0
3276,Tower Wars,18.0,84.20000000000002,0.0015859030837004405,5569.0,Strategy,,PC,Unknown,SuperVillain Studios,,,0.39,,,,,,2013.0
3278,TowerFall Ascension,7.0,73.9,0.0006167400881057269,8472.0,Platform,E10,PC,Matt Makes Games Inc.,Matt Thorson,9.0,,0.21,,,,,,2014.0
3279,Town of Salem,12.0,173.0,0.0010572687224669603,2837.0,Strategy,,PC,Unknown,BlankMediaGames,,,0.85,,,,,,1996.0
3280,Towns,6.0,64.2,0.0005286343612334801,49696.0,Misc,,PC,Irrational Games / Looking Glass Studios,Unknown,,,,,,,,,2012.0
3281,Towtruck Simulator 2015,1.0,2.3,8.81057268722467e-05,49697.0,Misc,,PC,UIG Entertainment,Unknown,,,,,,,,,2014.0
3282,Toy Soldiers,7.0,113.30000000000001,0.0006167400881057269,8485.0,Strategy,,PC,Unknown,Signal Studios,,,0.21,,,,,,2002.0
3283,Toy Soldiers War Chest,2.0,4.5,0.0001762114537444934,49712.0,Action,T,PC,Ubisoft,Signal Studios,,,,,,,,,2015.0
3284,Toybox Turbos,1.0,2.1,8.81057268722467e-05,49731.0,Racing,,PC,Codemasters,Codemasters,,,,,,,,,2014.0
3286,TrackMania Stadium,12.0,285.9,0.0010572687224669603,49758.0,Misc,,PC,Ubisoft,Unknown,,,,,,,,,2013.0
3287,TrackMania United,6.0,50.1,0.0005286343612334801,49755.0,Racing,E,PC,Ascaron Entertainment GmbH,Nadeo,,,,,,,,,2006.0
3288,TrackMania Valley,4.0,119.5,0.0003524229074889868,49759.0,Misc,,PC,Ubisoft,Unknown,,,,,,,,,2013.0
3290,Train Fever,9.0,174.7,0.0007929515418502203,8096.0,Simulation,,PC,Good Shepherd Entertainment,Urban Games,,,0.23,,,,,,2014.0
3292,Trainz Simulator 12,7.0,14.600000000000001,0.0006167400881057269,20947.0,Simulation,,PC,Unknown,N3VRF41L Publishing,,,,0.0,,0.0,,0.0,2011.0
3293,TransOcean The Shipping Company,4.0,28.0,0.0003524229074889868,12038.0,Simulation,,PC,Astragon,Deck13 Hamburg,,,0.11,,,,,,2014.0
3294,Transformers Fall of Cybertron,16.0,203.8,0.0014096916299559472,19038.0,Action,RP,PC,Activision,High Moon Studios,,,,0.01,0.01,0.0,,0.0,2012.0
3295,Transformers War for Cybertron,12.0,108.4,0.0010572687224669603,20369.0,Action,T,PC,Activision,High Moon Studios,7.4,,,0.0,,0.0,,0.0,2010.0
3297,Transistor,34.0,195.20000000000002,0.0029955947136563878,1730.0,Role-Playing,,PC,Unknown,Supergiant Games,,,1.33,,,,,,2014.0
3298,Trapped Dead,4.0,4.0,0.0003524229074889868,18015.0,Strategy,M,PC,Meridian4,Headup Games / Crenetic,4.0,,,0.02,,0.02,,0.0,2011.0
3303,Trials 2 Second Edition,8.0,23.9,0.0007048458149779736,49855.0,Sports,,PC,RedLynx,RedLynx,,,,,,,,,2008.0
3305,Trials Fusion,7.0,137.3,0.0006167400881057269,16555.0,Misc,,PC,Ubisoft,Unknown,,,,0.03,,0.03,,0.0,2015.0
3306,Tribes Ascend,43.0,212.00000000000006,0.003788546255506608,49872.0,Shooter,,PC,Unknown,Hi-Rez Studios,,,,,,,,,2013.0
3307,Trine,72.0,401.59999999999997,0.006343612334801762,19115.0,Platform,E10,PC,Nobilis,Frozenbyte,8.1,,,0.01,,0.01,,0.0,2009.0
3308,Trine 2,131.0,836.5,0.011541850220264317,637.0,Platform,E10,PC,Frozenbyte,Frozenbyte,,,2.79,,,,,,2011.0
3309,Trine 3 The Artifacts of Power,6.0,45.9,0.0005286343612334801,5582.0,Action-Adventure,,PC,Frozenbyte,Frozenbyte,,,0.39,,,,,,2015.0
3311,Tropico,2.0,1.4,0.0001762114537444934,21094.0,Strategy,T,PC,Gathering of Developers,Gathering of Developers,8.7,,,0.0,,0.0,,,2001.0
3313,Tropico 3 Absolute Power,12.0,430.9,0.0010572687224669603,49934.0,Strategy,T,PC,Kalypso,Haemimont Games,,,,,,,,,2010.0
3314,Tropico 4,68.0,1726.6000000000001,0.0059911894273127755,7389.0,Strategy,T,PC,Kalypso,Haemimont Games,7.9,,,0.26,0.1,0.13,,0.03,2011.0
3315,Tropico 5,33.0,642.1,0.002907488986784141,10845.0,Simulation,T,PC,Kalypso Media,Haemimont Games,,,,0.14,0.04,0.09,,0.01,2015.0
3316,Trouble In The Manor,1.0,0.9,8.81057268722467e-05,7178.0,Action,,PC,Unknown,Charyb Games,,,0.27,,,,,,2020.0
3318,Trucks & Trailers,1.0,0.3,8.81057268722467e-05,11590.0,Simulation,,PC,SCS Software,SCS Software,,,0.12,,,,,,2011.0
3320,Turbo Dismount,20.0,118.60000000000002,0.001762114537444934,5471.0,Simulation,,PC,Unknown,Secret Exit Ltd.,,,0.4,,,,,,2002.0
3321,Turok Dinosaur Hunter,1.0,0.4,8.81057268722467e-05,50030.0,Shooter,,PC,Acclaim Entertainment,Iguana Entertainment,,,,,,,,,1997.0
3322,Twin Sector,1.0,0.6,8.81057268722467e-05,20275.0,Action,E10,PC,Headup Games,DNS Development,4.2,,,0.0,0.0,,,0.0,2010.0
3324,Two Worlds II,29.0,405.90000000000015,0.002555066079295154,3350.0,Role-Playing,M,PC,SouthPeak Interactive,Reality Pump,6.9,,0.7,,,,,,2011.0
3328,UFO Afterlight,2.0,1.1,0.0001762114537444934,21182.0,Strategy,T,PC,TopWare,Altar Interactive,,,,0.0,,0.0,,,2007.0
3329,UFO Aftermath,1.0,6.6,8.81057268722467e-05,21222.0,Strategy,,PC,Unknown,Altar Interactive,,,,0.0,,0.0,,,2003.0
3333,Ultimate General Gettysburg,5.0,42.9,0.0004405286343612335,8554.0,Strategy,,PC,Game-Labs,Game-Labs,,,0.21,,,,,,2014.0
3335,Ultionus A Tale of Petty Revenge,1.0,0.6,8.81057268722467e-05,50266.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
3336,Ultra Street Fighter IV,40.0,1460.3,0.003524229074889868,55556.0,Fighting,T,PC,Capcom,Capcom,,,,,,,,,2014.0
3338,Uncharted Waters Online,1.0,181.0,8.81057268722467e-05,50330.0,Role-Playing,,PC,KOEI,Koei,,,,,,,,,2005.0
3343,Undertale,32.0,444.6000000000001,0.0028193832599118945,434.0,Role-Playing,,PC,Toby Fox,Toby Fox,,,3.58,,,,,,2015.0
3344,Unepic,18.0,156.19999999999996,0.0015859030837004405,5034.0,Misc,,PC,Unknown,@unepic_fran,,,0.45,,,,,,2011.0
3345,Unholy Heights,1.0,0.5,8.81057268722467e-05,10605.0,Strategy,,PC,Unknown,Petit Depotto,,,0.14,,,,,,2016.0
3349,Universe Sandbox,50.0,300.29999999999995,0.004405286343612335,3161.0,Simulation,,PC,Unknown,Dan Dixon,,,0.75,,,,,,2011.0
3351,Universe at War Earth Assault,9.0,88.9,0.0007929515418502203,19735.0,Strategy,T,PC,Sega,Petroglyph Games,,,,0.01,0.0,0.0,,0.0,2007.0
3354,Unreal II The Awakening,4.0,2.8000000000000003,0.0003524229074889868,50398.0,Shooter,M,PC,Atari,Legend Entertainment,,,,,,,,,2003.0
3355,Unreal Tournament 2004,11.0,46.3,0.0009691629955947136,18306.0,Shooter,M,PC,Atari,Epic Games,9.4,,,0.02,,0.02,,0.0,2004.0
3359,Unturned,1069.0,16096.400000000016,0.09418502202643171,55576.0,Action-Adventure,,PC,Smartly Dressed Games,Smartly Dressed Games,,,,,,,,,2017.0
3361,Urban Trial Freestyle,7.0,11.5,0.0006167400881057269,10521.0,Platform,,PC,Unknown,Tate Multimedia,,,0.14,,,,,,2017.0
3364,VVVVVV,37.0,107.0,0.0032599118942731277,3112.0,Platform,,PC,Terry Cavanagh,Terry Cavanagh,7.8,,0.76,,,,,,2010.0
3366,Valdis Story Abyssal City,7.0,142.0,0.0006167400881057269,9841.0,Misc,,PC,Endless Fluff Games,Unknown,,,0.16,,,,,,2013.0
3368,Valkyria Chronicles,29.0,286.9,0.002555066079295154,3094.0,Role-Playing,,PC,Sega,Sega,,,0.77,,,,,,2014.0
3369,Vampire The Masquerade - Bloodlines,29.0,1047.6,0.002555066079295154,50544.0,Role-Playing,,PC,Activision,Troika Games,,,,,,,,,2004.0
3370,Vanguard Princess,4.0,8.299999999999999,0.0003524229074889868,50573.0,Fighting,,PC,Unknown,Tomoaki Sugeno,,,,,,,,,2009.0
3373,Velvet Assassin,4.0,7.0,0.0003524229074889868,20704.0,Shooter,M,PC,SouthPeak Interactive,Replay Studios,6.2,,,0.0,,0.0,,0.0,2009.0
3377,Vertiginous Golf,4.0,1.0,0.0003524229074889868,50634.0,Sports,,PC,Fellow Traveller,Kinelco|Lone Elk Creative,,,,,,,,,2014.0
3378,Vessel,11.0,14.3,0.0009691629955947136,10317.0,Misc,,PC,indiePub,Unknown,,,0.15,,,,,,2012.0
3379,Victim of Xen,8.0,26.000000000000004,0.0007048458149779736,50645.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
3381,Victoria II,14.0,575.1,0.0012334801762114538,20061.0,Strategy,T,PC,Paradox Interactive,Paradox Interactive,8.1,,,0.0,,0.0,,0.0,2010.0
3382,Victory At Sea,1.0,0.1,8.81057268722467e-05,50655.0,Strategy,,PC,Evil Twin Artworks,Evil Twin Artworks,,,,,,,,,2014.0
3385,Vigil Blood Bitterness,1.0,0.1,8.81057268722467e-05,50677.0,Adventure,,PC,Meridian4,Freegamer,,,,,,,,,2007.0
3386,Viking Battle for Asgard,9.0,34.4,0.0007929515418502203,50690.0,Action-Adventure,M,PC,Sega,Creative Assembly,,,,,,,,,2012.0
3387,Viking Brothers,1.0,1.8,8.81057268722467e-05,50686.0,Misc,,PC,Viva Media,Unknown,,,,,,,,,2014.0
3388,Villagers and Heroes,18.0,69.2,0.0015859030837004405,50694.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
3389,Vindictus,26.0,168.10000000000002,0.0022907488986784142,50697.0,Role-Playing,,PC,Nexon America,devCAT,,,,,,,,,2010.0
3393,Virtua Tennis 4,2.0,5.0,0.0001762114537444934,15946.0,Sports,E,PC,Sega,Sega,,,,0.04,,0.03,,0.01,2011.0
3395,Viscera Cleanup Detail,11.0,62.79999999999999,0.0009691629955947136,3359.0,Adventure,,PC,Unknown,RuneStorm,,,0.7,,,,,,2003.0
3396,Viscera Cleanup Detail Santa's Rampage,19.0,86.69999999999999,0.0016740088105726871,4164.0,Adventure,,PC,Unknown,RuneStorm,,,0.56,,,,,,2017.0
3398,Vlad the Impaler,1.0,4.5,8.81057268722467e-05,50793.0,Role-Playing,,PC,"Section Studios, Inc.","Section Studios, Inc.",,,,,,,,,2014.0
3401,VoidExpanse,1.0,1.9,8.81057268722467e-05,50797.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
3402,Volgarr the Viking,4.0,21.599999999999998,0.0003524229074889868,8714.0,Misc,,PC,Adult Swim,Unknown,,,0.2,,,,,,2013.0
3403,Volt,1.0,0.9,8.81057268722467e-05,50809.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
3404,Volume,1.0,0.7,8.81057268722467e-05,50819.0,Action,,PC,Mike Bithell Games,Mike Bithell Games,,,,,,,,,2015.0
3415,WWE 2K15,5.0,144.6,0.0004405286343612335,51853.0,Sports,T,PC,2K Sports,Visual Concepts,,,,,,,,,2015.0
3422,Wanderlust Rebirth,9.0,33.800000000000004,0.0007929515418502203,9408.0,Role-Playing,,PC,Unknown,Yeti Trunk,,,0.18,,,,,,2005.0
3423,War Inc. Battlezone,32.0,116.89999999999999,0.0028193832599118945,50964.0,Shooter,,PC,Unknown,Online Warmongers Group Inc.,,,,,,,,,2011.0
3424,War Thunder,303.0,14381.600000000004,0.02669603524229075,50973.0,Misc,,PC,Gaijin Entertainment,Unknown,,,,,,,,,2020.0
3425,War for the Overworld,11.0,111.69999999999999,0.0009691629955947136,5915.0,Misc,,PC,Unknown,Unknown,,,0.36,,,,,,2015.0
3426,War in a Box Paper Tanks,1.0,6.3,8.81057268722467e-05,50955.0,Strategy,,PC,DQ Team,DQ Team,,,,,,,,,2014.0
3429,War of the Roses,46.0,761.8000000000001,0.004052863436123348,50966.0,Misc,,PC,Paradox Interactive,Unknown,,,,,,,,,2012.0
3431,War of the Vikings,3.0,18.0,0.00026431718061674007,20128.0,Misc,,PC,Paradox Interactive,Unknown,,,,0.0,,0.0,,0.0,2014.0
3434,Warface,167.0,2108.099999999998,0.014713656387665199,50998.0,Misc,,PC,Trion Worlds,Unknown,,,,,,,,,2020.0
3435,Warframe,424.0,27074.599999999995,0.0373568281938326,51007.0,Misc,,PC,Digital Extremes,Digital Extremes,,,,,,,,,2013.0
3437,Wargame European Escalation,37.0,841.2,0.0032599118942731277,51011.0,Misc,,PC,Focus Home Interactive,Unknown,,,,,,,,,2012.0
3438,Wargame Red Dragon,27.0,1177.1000000000001,0.002378854625550661,51012.0,Misc,,PC,Focus Home Interactive,Unknown,,,,,,,,,2014.0
3444,"Warhammer 40,000 Dawn of War II",132.0,3444.100000000001,0.011629955947136564,4823.0,Strategy,M,PC,THQ,Relic,8.7,,,0.47,,0.45,,0.01,2009.0
3446,"Warhammer 40,000 Dawn of War II - Chaos Rising",55.0,1579.5000000000002,0.004845814977973568,12489.0,Strategy,M,PC,THQ,Relic,8.6,,,0.1,0.08,0.01,,0.01,2010.0
3447,"Warhammer 40,000 Kill Team",3.0,7.2,0.00026431718061674007,51024.0,Misc,,PC,Sega,Unknown,,,,,,,,,2014.0
3448,"Warhammer 40,000 Regicide",2.0,3.6999999999999997,0.0001762114537444934,51025.0,Strategy,,PC,Hammerfall Publishing,Hammerfall Publishing,,,,,,,,,2015.0
3449,"Warhammer 40,000 Space Marine",49.0,783.0,0.004317180616740088,2164.0,Shooter,M,PC,THQ,Relic Entertainment,7.7,,1.1,,,,,,2011.0
3451,Warhammer Online Age of Reckoning,1.0,3.0,8.81057268722467e-05,17438.0,Role-Playing,T,PC,Electronic Arts,Mythic,,,,0.02,,0.02,,0.0,2008.0
3452,Warhammer Quest,2.0,3.3,0.0001762114537444934,51029.0,Strategy,,PC,Chilled Mouse,Rodeo Games,,,,,,,,,2015.0
3455,Warmachine Tactics,9.0,83.69999999999999,0.0007929515418502203,51062.0,Misc,,PC,Privateer Press Interactive,Unknown,,,,,,,,,2020.0
